round,team_a_id_canon,team_a_name,team_b_id_canon,team_b_name,matchup_count,matchup_pct,team_a_wins,team_b_wins,team_a_win_pct_when_met,team_b_win_pct_when_met,simulation_count
Final4,queens_nc,Queens (N.C.),santa_clara,Santa Clara,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Final4,south_florida,South Florida,troy,Troy,3,0.003,3,0,100.0,0.0,100000
Final4,akron,Akron,long_island,Long Island,2,0.002,1,1,50.0,50.0,100000
Final4,akron,Akron,queens_nc,Queens (N.C.),2,0.002,2,0,100.0,0.0,100000
Final4,alabama,Alabama,long_island,Long Island,2,0.002,1,1,50.0,50.0,100000
Final4,clemson,Clemson,furman,Furman,2,0.002,2,0,100.0,0.0,100000
Final4,connecticut,Connecticut,pvamu,PVAMU,2,0.002,2,0,100.0,0.0,100000
Final4,furman,Furman,iowa,Iowa,2,0.002,0,2,0.0,100.0,100000
Final4,hofstra,Hofstra,queens_nc,Queens (N.C.),2,0.002,2,0,100.0,0.0,100000
Final4,howard,Howard,miami_fl,Miami (FL),2,0.002,0,2,0.0,100.0,100000
Final4,idaho,Idaho,louisville,Louisville,2,0.002,2,0,100.0,0.0,100000
Final4,long_island,Long Island,mia_oh,MIA OH,2,0.002,1,1,50.0,50.0,100000
Final4,long_island,Long Island,texas_tech,Texas Tech,2,0.002,0,2,0.0,100.0,100000
Final4,louisville,Louisville,pvamu,PVAMU,2,0.002,2,0,100.0,0.0,100000
Final4,mcneese,McNeese,siena,Siena,2,0.002,0,2,0.0,100.0,100000
Final4,missouri,Missouri,wright_st,Wright St.,2,0.002,1,1,50.0,50.0,100000
Final4,n_dakota_st,N Dakota St.,texas_a_and_m,Texas A&M,2,0.002,0,2,0.0,100.0,100000
Final4,northern_iowa,Northern Iowa,texas_a_and_m,Texas A&M,2,0.002,0,2,0.0,100.0,100000
Final4,pvamu,PVAMU,st_johns,St. John's,2,0.002,0,2,0.0,100.0,100000
Final4,penn,Penn,tcu,TCU,2,0.002,0,2,0.0,100.0,100000
Final4,queens_nc,Queens (N.C.),tennessee,Tennessee,2,0.002,1,1,50.0,50.0,100000
Final4,smu,SMU,villanova,Villanova,2,0.002,1,1,50.0,50.0,100000
Final4,texas,Texas,wright_st,Wright St.,2,0.002,2,0,100.0,0.0,100000
Final4,troy,Troy,ucf,UCF,2,0.002,1,1,50.0,50.0,100000
Final4,villanova,Villanova,wright_st,Wright St.,2,0.002,1,1,50.0,50.0,100000
Final4,cal_baptist,Cal Baptist,penn,Penn,1,0.001,0,1,0.0,100.0,100000
Final4,cal_baptist,Cal Baptist,troy,Troy,1,0.001,1,0,100.0,0.0,100000
Final4,furman,Furman,north_carolina,North Carolina,1,0.001,0,1,0.0,100.0,100000
Final4,furman,Furman,penn,Penn,1,0.001,0,1,0.0,100.0,100000
Final4,furman,Furman,troy,Troy,1,0.001,1,0,100.0,0.0,100000
Final4,hawaii,Hawaii,hofstra,Hofstra,1,0.001,1,0,100.0,0.0,100000
Final4,hawaii,Hawaii,howard,Howard,1,0.001,0,1,0.0,100.0,100000
Final4,hawaii,Hawaii,saint_louis,Saint Louis,1,0.001,0,1,0.0,100.0,100000
Final4,hawaii,Hawaii,tennessee_st,Tennessee St.,1,0.001,0,1,0.0,100.0,100000
Final4,high_point,High Point,howard,Howard,1,0.001,1,0,100.0,0.0,100000
Final4,high_point,High Point,tennessee_st,Tennessee St.,1,0.001,0,1,0.0,100.0,100000
Final4,hofstra,Hofstra,long_island,Long Island,1,0.001,1,0,100.0,0.0,100000
Final4,howard,Howard,kennesaw_st,Kennesaw St.,1,0.001,1,0,100.0,0.0,100000
Final4,howard,Howard,missouri,Missouri,1,0.001,0,1,0.0,100.0,100000
Final4,howard,Howard,villanova,Villanova,1,0.001,0,1,0.0,100.0,100000
Final4,idaho,Idaho,michigan_st,Michigan St.,1,0.001,0,1,0.0,100.0,100000
Final4,idaho,Idaho,south_florida,South Florida,1,0.001,0,1,0.0,100.0,100000
Final4,idaho,Idaho,tcu,TCU,1,0.001,0,1,0.0,100.0,100000
Final4,idaho,Idaho,ucla,UCLA,1,0.001,0,1,0.0,100.0,100000
Final4,kentucky,Kentucky,long_island,Long Island,1,0.001,1,0,100.0,0.0,100000
Final4,lehigh,Lehigh,louisville,Louisville,1,0.001,1,0,100.0,0.0,100000
Final4,lehigh,Lehigh,michigan_st,Michigan St.,1,0.001,0,1,0.0,100.0,100000
Final4,lehigh,Lehigh,n_dakota_st,N Dakota St.,1,0.001,1,0,100.0,0.0,100000
Final4,lehigh,Lehigh,south_florida,South Florida,1,0.001,0,1,0.0,100.0,100000
Final4,mia_oh,MIA OH,queens_nc,Queens (N.C.),1,0.001,1,0,100.0,0.0,100000
Final4,miami_fl,Miami (FL),smu,SMU,1,0.001,1,0,100.0,0.0,100000
Final4,n_dakota_st,N Dakota St.,penn,Penn,1,0.001,1,0,100.0,0.0,100000
Final4,pvamu,PVAMU,ucla,UCLA,1,0.001,0,1,0.0,100.0,100000
Final4,penn,Penn,siena,Siena,1,0.001,0,1,0.0,100.0,100000
Final4,penn,Penn,ucf,UCF,1,0.001,0,1,0.0,100.0,100000
Final4,queens_nc,Queens (N.C.),wright_st,Wright St.,1,0.001,0,1,0.0,100.0,100000
Final4,smu,SMU,texas,Texas,1,0.001,1,0,100.0,0.0,100000
Final4,tennessee_st,Tennessee St.,villanova,Villanova,1,0.001,1,0,100.0,0.0,100000
Championship,duke,Duke,michigan,Michigan,9442,9.442,5166,4276,54.71298453717432,45.28701546282568,100000
Championship,arizona,Arizona,duke,Duke,8814,8.814,4167,4647,47.277059223961885,52.722940776038115,100000
Championship,florida,Florida,michigan,Michigan,4641,4.641,1870,2771,40.29304029304029,59.70695970695971,100000
Championship,houston,Houston,michigan,Michigan,4528,4.5280000000000005,1921,2607,42.42491166077739,57.57508833922261,100000
Championship,arizona,Arizona,florida,Florida,4510,4.51,2786,1724,61.77383592017739,38.22616407982262,100000
Championship,arizona,Arizona,houston,Houston,4429,4.429,2664,1765,60.14901783698352,39.85098216301648,100000
Championship,duke,Duke,purdue,Purdue,3775,3.775,2476,1299,65.58940397350993,34.41059602649006,100000
Championship,connecticut,Connecticut,michigan,Michigan,3522,3.5220000000000002,1342,2180,38.10335036910846,61.896649630891545,100000
Championship,arizona,Arizona,connecticut,Connecticut,3183,3.183,2081,1102,65.37857367263588,34.62142632736413,100000
Championship,duke,Duke,virginia,Virginia,2727,2.727,1930,797,70.77374404107077,29.226255958929226,100000
Championship,duke,Duke,gonzaga,Gonzaga,2115,2.1149999999999998,1494,621,70.63829787234043,29.361702127659573,100000
Championship,florida,Florida,purdue,Purdue,1931,1.931,1011,920,52.35629207664423,47.64370792335578,100000
Championship,houston,Houston,purdue,Purdue,1928,1.928,1023,905,53.060165975103736,46.939834024896264,100000
Championship,arkansas,Arkansas,duke,Duke,1583,1.583,451,1132,28.490208464939986,71.50979153506,100000
Championship,michigan,Michigan,st_johns,St. John's,1492,1.492,1037,455,69.50402144772117,30.495978552278817,100000
Championship,arizona,Arizona,st_johns,St. John's,1424,1.424,964,460,67.69662921348315,32.30337078651686,100000
Championship,connecticut,Connecticut,purdue,Purdue,1376,1.376,676,700,49.127906976744185,50.872093023255815,100000
Championship,florida,Florida,virginia,Virginia,1320,1.32,775,545,58.71212121212122,41.28787878787879,100000
Championship,houston,Houston,virginia,Virginia,1260,1.26,757,503,60.079365079365076,39.920634920634924,100000
Championship,gonzaga,Gonzaga,houston,Houston,1022,1.022,412,610,40.31311154598826,59.68688845401174,100000
Championship,florida,Florida,gonzaga,Gonzaga,979,0.979,576,403,58.83554647599591,41.16445352400409,100000
Championship,connecticut,Connecticut,virginia,Virginia,942,0.942,537,405,57.00636942675159,42.99363057324841,100000
Championship,illinois,Illinois,michigan,Michigan,848,0.848,223,625,26.297169811320753,73.70283018867924,100000
Championship,connecticut,Connecticut,gonzaga,Gonzaga,782,0.782,425,357,54.347826086956516,45.65217391304348,100000
Championship,arkansas,Arkansas,florida,Florida,781,0.781,313,468,40.07682458386684,59.92317541613317,100000
Championship,arizona,Arizona,illinois,Illinois,775,0.775,606,169,78.19354838709678,21.806451612903228,100000
Championship,arkansas,Arkansas,houston,Houston,723,0.7230000000000001,290,433,40.11065006915629,59.88934993084371,100000
Championship,duke,Duke,iowa_st,Iowa St.,715,0.715,584,131,81.67832167832168,18.321678321678323,100000
Championship,alabama,Alabama,duke,Duke,660,0.66,136,524,20.606060606060606,79.39393939393939,100000
Championship,purdue,Purdue,st_johns,St. John's,622,0.622,384,238,61.7363344051447,38.263665594855304,100000
Championship,arkansas,Arkansas,connecticut,Connecticut,582,0.582,253,329,43.470790378006875,56.529209621993125,100000
Championship,michigan,Michigan,vanderbilt,Vanderbilt,549,0.549,425,124,77.41347905282332,22.586520947176687,100000
Championship,michigan,Michigan,nebraska,Nebraska,539,0.539,435,104,80.70500927643785,19.29499072356215,100000
Championship,arizona,Arizona,vanderbilt,Vanderbilt,533,0.5329999999999999,403,130,75.60975609756098,24.390243902439025,100000
Championship,arizona,Arizona,nebraska,Nebraska,511,0.511,411,100,80.43052837573386,19.569471624266143,100000
Championship,duke,Duke,texas_tech,Texas Tech,509,0.509,408,101,80.15717092337917,19.842829076620824,100000
Championship,arizona,Arizona,kansas,Kansas,473,0.473,361,112,76.32135306553911,23.678646934460886,100000
Championship,kansas,Kansas,michigan,Michigan,464,0.464,105,359,22.629310344827587,77.37068965517241,100000
Championship,duke,Duke,wisconsin,Wisconsin,392,0.392,314,78,80.10204081632652,19.897959183673468,100000
Championship,michigan,Michigan,michigan_st,Michigan St.,392,0.392,327,65,83.41836734693877,16.581632653061224,100000
Championship,st_johns,St. John's,virginia,Virginia,389,0.38899999999999996,195,194,50.128534704370175,49.87146529562982,100000
Championship,florida,Florida,iowa_st,Iowa St.,387,0.387,262,125,67.70025839793283,32.299741602067186,100000
Championship,arizona,Arizona,michigan_st,Michigan St.,368,0.368,293,75,79.61956521739131,20.380434782608695,100000
Championship,alabama,Alabama,florida,Florida,351,0.35100000000000003,116,235,33.04843304843305,66.95156695156696,100000
Championship,illinois,Illinois,purdue,Purdue,334,0.334,116,218,34.73053892215569,65.26946107784431,100000
Championship,gonzaga,Gonzaga,st_johns,St. John's,321,0.321,169,152,52.64797507788161,47.35202492211838,100000
Championship,arizona,Arizona,ucla,UCLA,318,0.318,256,62,80.50314465408806,19.49685534591195,100000
Championship,houston,Houston,iowa_st,Iowa St.,309,0.309,237,72,76.69902912621359,23.300970873786408,100000
Championship,michigan,Michigan,ucla,UCLA,306,0.306,251,55,82.02614379084967,17.973856209150327,100000
Championship,alabama,Alabama,houston,Houston,299,0.299,89,210,29.76588628762542,70.23411371237458,100000
Championship,louisville,Louisville,michigan,Michigan,286,0.28600000000000003,51,235,17.832167832167833,82.16783216783216,100000
Championship,arizona,Arizona,louisville,Louisville,284,0.28400000000000003,235,49,82.74647887323944,17.253521126760564,100000
Championship,arizona,Arizona,saint_marys,Saint Mary's,269,0.269,215,54,79.92565055762083,20.074349442379184,100000
Championship,michigan,Michigan,vcu,VCU,265,0.265,211,54,79.62264150943396,20.37735849056604,100000
Championship,michigan,Michigan,saint_marys,Saint Mary's,254,0.254,204,50,80.31496062992126,19.68503937007874,100000
Championship,duke,Duke,tennessee,Tennessee,253,0.253,218,35,86.16600790513834,13.83399209486166,100000
Championship,arizona,Arizona,vcu,VCU,252,0.252,204,48,80.95238095238095,19.047619047619047,100000
Championship,purdue,Purdue,vanderbilt,Vanderbilt,244,0.244,163,81,66.80327868852459,33.19672131147541,100000
Championship,nebraska,Nebraska,purdue,Purdue,243,0.243,85,158,34.97942386831276,65.02057613168725,100000
Championship,connecticut,Connecticut,iowa_st,Iowa St.,242,0.242,171,71,70.66115702479338,29.338842975206614,100000
Championship,alabama,Alabama,connecticut,Connecticut,240,0.24,79,161,32.916666666666664,67.08333333333333,100000
Championship,arkansas,Arkansas,st_johns,St. John's,235,0.23500000000000001,123,112,52.34042553191489,47.65957446808511,100000
Championship,duke,Duke,kentucky,Kentucky,234,0.234,206,28,88.03418803418803,11.965811965811966,100000
Championship,michigan,Michigan,north_carolina,North Carolina,233,0.233,193,40,82.83261802575107,17.167381974248926,100000
Championship,illinois,Illinois,virginia,Virginia,230,0.22999999999999998,99,131,43.04347826086957,56.95652173913044,100000
Championship,florida,Florida,texas_tech,Texas Tech,229,0.22899999999999998,156,73,68.12227074235808,31.877729257641924,100000
Championship,houston,Houston,texas_tech,Texas Tech,229,0.22899999999999998,184,45,80.34934497816593,19.65065502183406,100000
Championship,duke,Duke,utah_st,Utah St.,221,0.22100000000000003,182,39,82.35294117647058,17.647058823529413,100000
Championship,arizona,Arizona,north_carolina,North Carolina,213,0.213,180,33,84.50704225352112,15.492957746478872,100000
Championship,byu,BYU,duke,Duke,212,0.212,31,181,14.622641509433961,85.37735849056604,100000
Championship,duke,Duke,santa_clara,Santa Clara,201,0.201,171,30,85.07462686567165,14.925373134328357,100000
Championship,florida,Florida,wisconsin,Wisconsin,201,0.201,140,61,69.65174129353234,30.34825870646766,100000
Championship,akron,Akron,duke,Duke,196,0.196,31,165,15.816326530612246,84.18367346938776,100000
Championship,houston,Houston,wisconsin,Wisconsin,183,0.183,133,50,72.6775956284153,27.322404371584703,100000
Championship,kansas,Kansas,purdue,Purdue,172,0.172,49,123,28.488372093023255,71.51162790697676,100000
Championship,connecticut,Connecticut,texas_tech,Texas Tech,162,0.16199999999999998,113,49,69.75308641975309,30.246913580246915,100000
Championship,duke,Duke,miami_fl,Miami (FL),162,0.16199999999999998,137,25,84.5679012345679,15.432098765432098,100000
Championship,gonzaga,Gonzaga,illinois,Illinois,162,0.16199999999999998,96,66,59.25925925925925,40.74074074074074,100000
Championship,duke,Duke,mia_oh,MIA OH,161,0.161,138,23,85.71428571428571,14.285714285714285,100000
Championship,clemson,Clemson,michigan,Michigan,155,0.155,31,124,20.0,80.0,100000
Championship,houston,Houston,kentucky,Kentucky,154,0.154,122,32,79.22077922077922,20.77922077922078,100000
Championship,vanderbilt,Vanderbilt,virginia,Virginia,147,0.147,53,94,36.054421768707485,63.94557823129252,100000
Championship,connecticut,Connecticut,wisconsin,Wisconsin,146,0.146,104,42,71.23287671232876,28.767123287671232,100000
Championship,arkansas,Arkansas,illinois,Illinois,144,0.14400000000000002,80,64,55.55555555555556,44.44444444444444,100000
Championship,michigan_st,Michigan St.,purdue,Purdue,142,0.14200000000000002,46,96,32.3943661971831,67.6056338028169,100000
Championship,byu,BYU,florida,Florida,139,0.13899999999999998,30,109,21.58273381294964,78.41726618705036,100000
Championship,purdue,Purdue,ucla,UCLA,134,0.134,93,41,69.40298507462687,30.597014925373134,100000
Championship,gonzaga,Gonzaga,vanderbilt,Vanderbilt,133,0.133,67,66,50.37593984962406,49.62406015037594,100000
Championship,kansas,Kansas,virginia,Virginia,132,0.132,50,82,37.878787878787875,62.121212121212125,100000
Championship,nebraska,Nebraska,virginia,Virginia,128,0.128,42,86,32.8125,67.1875,100000
Championship,michigan,Michigan,south_florida,South Florida,126,0.126,110,16,87.3015873015873,12.698412698412698,100000
Championship,duke,Duke,saint_louis,Saint Louis,123,0.123,108,15,87.8048780487805,12.195121951219512,100000
Championship,louisville,Louisville,purdue,Purdue,120,0.12,33,87,27.500000000000004,72.5,100000
Championship,houston,Houston,tennessee,Tennessee,116,0.116,87,29,75.0,25.0,100000
Championship,arizona,Arizona,south_florida,South Florida,115,0.11499999999999999,92,23,80.0,20.0,100000
Championship,florida,Florida,tennessee,Tennessee,114,0.11399999999999999,88,26,77.19298245614034,22.807017543859647,100000
Championship,akron,Akron,houston,Houston,110,0.11,22,88,20.0,80.0,100000
Championship,florida,Florida,kentucky,Kentucky,110,0.11,85,25,77.27272727272727,22.727272727272727,100000
Championship,arkansas,Arkansas,vanderbilt,Vanderbilt,107,0.107,67,40,62.616822429906534,37.38317757009346,100000
Championship,gonzaga,Gonzaga,nebraska,Nebraska,107,0.107,73,34,68.22429906542055,31.775700934579437,100000
Championship,byu,BYU,houston,Houston,106,0.106,19,87,17.92452830188679,82.0754716981132,100000
Championship,michigan_st,Michigan St.,virginia,Virginia,106,0.106,36,70,33.9622641509434,66.0377358490566,100000
Championship,alabama,Alabama,st_johns,St. John's,104,0.104,39,65,37.5,62.5,100000
Championship,florida,Florida,utah_st,Utah St.,103,0.10300000000000001,79,24,76.69902912621359,23.300970873786408,100000
Championship,michigan,Michigan,tcu,TCU,103,0.10300000000000001,84,19,81.55339805825243,18.446601941747574,100000
Championship,mcneese,McNeese,michigan,Michigan,102,0.10200000000000001,24,78,23.52941176470588,76.47058823529412,100000
Championship,purdue,Purdue,saint_marys,Saint Mary's,102,0.10200000000000001,69,33,67.64705882352942,32.35294117647059,100000
Championship,arizona,Arizona,clemson,Clemson,100,0.1,86,14,86.0,14.000000000000002,100000
Championship,arizona,Arizona,tcu,TCU,99,0.099,81,18,81.81818181818183,18.181818181818183,100000
Championship,houston,Houston,santa_clara,Santa Clara,99,0.099,71,28,71.71717171717171,28.28282828282828,100000
Championship,iowa_st,Iowa St.,st_johns,St. John's,99,0.099,30,69,30.303030303030305,69.6969696969697,100000
Championship,north_carolina,North Carolina,purdue,Purdue,98,0.098,25,73,25.510204081632654,74.48979591836735,100000
Championship,purdue,Purdue,vcu,VCU,98,0.098,70,28,71.42857142857143,28.57142857142857,100000
Championship,michigan,Michigan,ohio_state,Ohio State,96,0.096,84,12,87.5,12.5,100000
Championship,akron,Akron,florida,Florida,95,0.095,22,73,23.157894736842106,76.84210526315789,100000
Championship,florida,Florida,mia_oh,MIA OH,95,0.095,77,18,81.05263157894737,18.947368421052634,100000
Championship,gonzaga,Gonzaga,kansas,Kansas,95,0.095,57,38,60.0,40.0,100000
Championship,duke,Duke,high_point,High Point,92,0.092,83,9,90.21739130434783,9.782608695652174,100000
Championship,connecticut,Connecticut,kentucky,Kentucky,91,0.091,68,23,74.72527472527473,25.274725274725274,100000
Championship,florida,Florida,santa_clara,Santa Clara,91,0.091,69,22,75.82417582417582,24.175824175824175,100000
Championship,houston,Houston,utah_st,Utah St.,91,0.091,65,26,71.42857142857143,28.57142857142857,100000
Championship,arkansas,Arkansas,nebraska,Nebraska,90,0.09,59,31,65.55555555555556,34.44444444444444,100000
Championship,byu,BYU,connecticut,Connecticut,90,0.09,25,65,27.77777777777778,72.22222222222221,100000
Championship,duke,Duke,georgia,Georgia,89,0.089,78,11,87.64044943820225,12.359550561797752,100000
Championship,houston,Houston,miami_fl,Miami (FL),89,0.089,76,13,85.39325842696628,14.606741573033707,100000
Championship,duke,Duke,villanova,Villanova,86,0.086,73,13,84.88372093023256,15.11627906976744,100000
Championship,st_johns,St. John's,texas_tech,Texas Tech,84,0.084,51,33,60.71428571428571,39.285714285714285,100000
Championship,arizona,Arizona,ohio_state,Ohio State,83,0.083,71,12,85.54216867469879,14.457831325301203,100000
Championship,connecticut,Connecticut,tennessee,Tennessee,83,0.083,65,18,78.3132530120482,21.686746987951807,100000
Championship,arkansas,Arkansas,kansas,Kansas,80,0.08,43,37,53.75,46.25,100000
Championship,arizona,Arizona,mcneese,McNeese,79,0.079,67,12,84.81012658227847,15.18987341772152,100000
Championship,louisville,Louisville,virginia,Virginia,79,0.079,20,59,25.31645569620253,74.68354430379746,100000
Championship,st_johns,St. John's,wisconsin,Wisconsin,79,0.079,53,26,67.08860759493672,32.91139240506329,100000
Championship,connecticut,Connecticut,santa_clara,Santa Clara,77,0.077,56,21,72.72727272727273,27.27272727272727,100000
Championship,gonzaga,Gonzaga,michigan_st,Michigan St.,77,0.077,53,24,68.83116883116884,31.16883116883117,100000
Championship,saint_marys,Saint Mary's,virginia,Virginia,77,0.077,25,52,32.467532467532465,67.53246753246754,100000
Championship,florida,Florida,miami_fl,Miami (FL),76,0.076,52,24,68.42105263157895,31.57894736842105,100000
Championship,ucla,UCLA,virginia,Virginia,76,0.076,26,50,34.21052631578947,65.78947368421053,100000
Championship,gonzaga,Gonzaga,ucla,UCLA,75,0.075,49,26,65.33333333333333,34.66666666666667,100000
Championship,vcu,VCU,virginia,Virginia,75,0.075,18,57,24.0,76.0,100000
Championship,gonzaga,Gonzaga,louisville,Louisville,72,0.07200000000000001,45,27,62.5,37.5,100000
Championship,houston,Houston,mia_oh,MIA OH,72,0.07200000000000001,59,13,81.94444444444444,18.055555555555554,100000
Championship,connecticut,Connecticut,utah_st,Utah St.,69,0.06899999999999999,46,23,66.66666666666666,33.33333333333333,100000
Championship,florida,Florida,saint_louis,Saint Louis,69,0.06899999999999999,51,18,73.91304347826086,26.08695652173913,100000
Championship,gonzaga,Gonzaga,vcu,VCU,69,0.06899999999999999,48,21,69.56521739130434,30.434782608695656,100000
Championship,akron,Akron,connecticut,Connecticut,67,0.067,18,49,26.865671641791046,73.13432835820896,100000
Championship,gonzaga,Gonzaga,saint_marys,Saint Mary's,66,0.066,45,21,68.18181818181817,31.818181818181817,100000
Championship,illinois,Illinois,iowa_st,Iowa St.,66,0.066,38,28,57.57575757575758,42.42424242424242,100000
Championship,arkansas,Arkansas,louisville,Louisville,65,0.065,43,22,66.15384615384615,33.84615384615385,100000
Championship,arkansas,Arkansas,michigan_st,Michigan St.,62,0.062,42,20,67.74193548387096,32.25806451612903,100000
Championship,arkansas,Arkansas,ucla,UCLA,62,0.062,42,20,67.74193548387096,32.25806451612903,100000
Championship,iowa_st,Iowa St.,vanderbilt,Vanderbilt,62,0.062,32,30,51.61290322580645,48.38709677419355,100000
Championship,alabama,Alabama,illinois,Illinois,61,0.061,32,29,52.459016393442624,47.540983606557376,100000
Championship,arkansas,Arkansas,vcu,VCU,59,0.059000000000000004,43,16,72.88135593220339,27.11864406779661,100000
Championship,connecticut,Connecticut,miami_fl,Miami (FL),58,0.058,48,10,82.75862068965517,17.24137931034483,100000
Championship,arkansas,Arkansas,saint_marys,Saint Mary's,57,0.056999999999999995,37,20,64.91228070175438,35.08771929824561,100000
Championship,iowa,Iowa,michigan,Michigan,57,0.056999999999999995,10,47,17.543859649122805,82.45614035087719,100000
Championship,north_carolina,North Carolina,virginia,Virginia,53,0.053,11,42,20.754716981132077,79.24528301886792,100000
Championship,arizona,Arizona,texas_a_and_m,Texas A&M,51,0.051000000000000004,47,4,92.15686274509804,7.8431372549019605,100000
Championship,clemson,Clemson,purdue,Purdue,50,0.05,9,41,18.0,82.0,100000
Championship,arizona,Arizona,iowa,Iowa,48,0.048,43,5,89.58333333333334,10.416666666666668,100000
Championship,houston,Houston,saint_louis,Saint Louis,48,0.048,34,14,70.83333333333334,29.166666666666668,100000
Championship,purdue,Purdue,south_florida,South Florida,48,0.048,36,12,75.0,25.0,100000
Championship,connecticut,Connecticut,mia_oh,MIA OH,46,0.046,33,13,71.73913043478261,28.26086956521739,100000
Championship,iowa_st,Iowa St.,nebraska,Nebraska,46,0.046,23,23,50.0,50.0,100000
Championship,florida,Florida,villanova,Villanova,45,0.045,33,12,73.33333333333333,26.666666666666668,100000
Championship,michigan,Michigan,texas_a_and_m,Texas A&M,45,0.045,41,4,91.11111111111111,8.88888888888889,100000
Championship,arizona,Arizona,ucf,UCF,44,0.044000000000000004,36,8,81.81818181818183,18.181818181818183,100000
Championship,high_point,High Point,houston,Houston,43,0.043,8,35,18.6046511627907,81.3953488372093,100000
Championship,purdue,Purdue,tcu,TCU,43,0.043,33,10,76.74418604651163,23.25581395348837,100000
Championship,alabama,Alabama,nebraska,Nebraska,42,0.042,23,19,54.761904761904766,45.23809523809524,100000
Championship,duke,Duke,hofstra,Hofstra,42,0.042,37,5,88.09523809523809,11.904761904761903,100000
Championship,florida,Florida,high_point,High Point,42,0.042,32,10,76.19047619047619,23.809523809523807,100000
Championship,connecticut,Connecticut,saint_louis,Saint Louis,41,0.041,33,8,80.48780487804879,19.51219512195122,100000
Championship,georgia,Georgia,houston,Houston,40,0.04,10,30,25.0,75.0,100000
Championship,gonzaga,Gonzaga,north_carolina,North Carolina,40,0.04,26,14,65.0,35.0,100000
Championship,ohio_state,Ohio State,purdue,Purdue,40,0.04,9,31,22.5,77.5,100000
Championship,mcneese,McNeese,purdue,Purdue,39,0.039,7,32,17.94871794871795,82.05128205128204,100000
Championship,illinois,Illinois,texas_tech,Texas Tech,38,0.038,23,15,60.526315789473685,39.473684210526315,100000
Championship,michigan,Michigan,ucf,UCF,38,0.038,34,4,89.47368421052632,10.526315789473683,100000
Championship,arkansas,Arkansas,clemson,Clemson,37,0.037,24,13,64.86486486486487,35.13513513513514,100000
Championship,arkansas,Arkansas,north_carolina,North Carolina,37,0.037,22,15,59.45945945945946,40.54054054054054,100000
Championship,michigan,Michigan,n_dakota_st,N Dakota St.,37,0.037,34,3,91.8918918918919,8.108108108108109,100000
Championship,florida,Florida,georgia,Georgia,36,0.036000000000000004,27,9,75.0,25.0,100000
Championship,illinois,Illinois,wisconsin,Wisconsin,36,0.036000000000000004,11,25,30.555555555555557,69.44444444444444,100000
Championship,st_johns,St. John's,utah_st,Utah St.,36,0.036000000000000004,25,11,69.44444444444444,30.555555555555557,100000
Championship,tcu,TCU,virginia,Virginia,36,0.036000000000000004,9,27,25.0,75.0,100000
Championship,connecticut,Connecticut,georgia,Georgia,35,0.034999999999999996,26,9,74.28571428571429,25.71428571428571,100000
Championship,iowa_st,Iowa St.,kansas,Kansas,35,0.034999999999999996,21,14,60.0,40.0,100000
Championship,kentucky,Kentucky,st_johns,St. John's,35,0.034999999999999996,16,19,45.714285714285715,54.285714285714285,100000
Championship,st_johns,St. John's,tennessee,Tennessee,35,0.034999999999999996,22,13,62.857142857142854,37.142857142857146,100000
Championship,vanderbilt,Vanderbilt,wisconsin,Wisconsin,34,0.034,19,15,55.88235294117647,44.11764705882353,100000
Championship,alabama,Alabama,vanderbilt,Vanderbilt,33,0.033,17,16,51.515151515151516,48.484848484848484,100000
Championship,houston,Houston,villanova,Villanova,33,0.033,28,5,84.84848484848484,15.151515151515152,100000
Championship,byu,BYU,st_johns,St. John's,32,0.032,7,25,21.875,78.125,100000
Championship,duke,Duke,texas,Texas,32,0.032,28,4,87.5,12.5,100000
Championship,mcneese,McNeese,virginia,Virginia,32,0.032,10,22,31.25,68.75,100000
Championship,miami_fl,Miami (FL),st_johns,St. John's,32,0.032,7,25,21.875,78.125,100000
Championship,arizona,Arizona,cal_baptist,Cal Baptist,31,0.031,26,5,83.87096774193549,16.129032258064516,100000
Championship,gonzaga,Gonzaga,mcneese,McNeese,31,0.031,20,11,64.51612903225806,35.483870967741936,100000
Championship,kansas,Kansas,texas_tech,Texas Tech,31,0.031,16,15,51.61290322580645,48.38709677419355,100000
Championship,santa_clara,Santa Clara,st_johns,St. John's,31,0.031,7,24,22.58064516129032,77.41935483870968,100000
Championship,alabama,Alabama,kansas,Kansas,30,0.03,12,18,40.0,60.0,100000
Championship,alabama,Alabama,ucla,UCLA,30,0.03,14,16,46.666666666666664,53.333333333333336,100000
Championship,cal_baptist,Cal Baptist,michigan,Michigan,30,0.03,4,26,13.333333333333334,86.66666666666667,100000
Championship,clemson,Clemson,virginia,Virginia,30,0.03,8,22,26.666666666666668,73.33333333333333,100000
Championship,connecticut,Connecticut,high_point,High Point,30,0.03,21,9,70.0,30.0,100000
Championship,gonzaga,Gonzaga,south_florida,South Florida,30,0.03,23,7,76.66666666666667,23.333333333333332,100000
Championship,arizona,Arizona,northern_iowa,Northern Iowa,29,0.029,25,4,86.20689655172413,13.793103448275861,100000
Championship,clemson,Clemson,gonzaga,Gonzaga,29,0.029,10,19,34.48275862068966,65.51724137931035,100000
Championship,duke,Duke,missouri,Missouri,29,0.029,26,3,89.65517241379311,10.344827586206897,100000
Championship,arizona,Arizona,n_dakota_st,N Dakota St.,27,0.027,24,3,88.88888888888889,11.11111111111111,100000
