season,team_id_canon,Team,elo,efficiency_rating,ap_latest_rank,ap_preseason_rank,efficiency_source,ap_latest_inverted,ap_preseason_inverted,elo_norm,efficiency_rating_norm,ap_latest_inverted_norm,ap_preseason_inverted_norm,blended,blended_elo_scale
2026,utah_st,Utah St.,1661.89,28.541603225175415,26.0,26.0,torvik,-26.0,-26.0,1.5813917623531866,1.800833849355708,-0.2422350783852396,-0.2582489133364143,1.3399633575452419,1637.04033133911
2026,byu,BYU,1619.36,23.56561949820983,26.0,8.0,torvik,-26.0,-8.0,1.3722052806870704,0.9802575444635575,-0.2422350783852396,4.016559465621341,1.284186793593026,1624.6915064756045
2026,akron,Akron,1624.24,29.167542795398205,26.0,26.0,torvik,-26.0,-26.0,1.3962078678145255,1.90405588700743,-0.2422350783852396,-0.2582489133364143,1.2258179370159374,1611.76875296983
2026,mia_oh,MIA OH,1608.32,31.29169924850944,26.0,26.0,torvik,-26.0,-26.0,1.3179043458741406,2.2543449050082494,-0.2422350783852396,-0.2582489133364143,1.223548824357791,1611.2663757557189
2026,kentucky,Kentucky,1612.68,21.485932882542507,26.0,9.0,torvik,-26.0,-9.0,1.3393492802748999,0.6373019296431239,-0.2422350783852396,3.7790701112347986,1.1978697833621144,1605.5810850628382
2026,tennessee,Tennessee,1612.45,22.0,23.0,18.0,torvik,-23.0,-18.0,1.3382180107996304,0.7220753772377901,0.524693693771719,1.641665921755921,1.1796165796103775,1601.5398605707524
2026,miami_fl,Miami (FL),1616.41,25.57153868769521,25.0,26.0,torvik,-25.0,-26.0,1.3576955200260075,1.3110483682960796,0.013407845667079938,-0.2582489133364143,1.1354724581625042,1591.7664362884657
2026,santa_clara,Santa Clara,1616.29,26.514067117457493,26.0,26.0,torvik,-26.0,-26.0,1.3571052924736926,1.466478236757843,-0.2422350783852396,-0.2582489133364143,1.1328094867399163,1591.1768594952048
2026,tcu,TCU,1638.72,22.314892338864965,26.0,26.0,torvik,-26.0,-26.0,1.4674286591271366,0.7740034393141167,-0.2422350783852396,-0.2582489133364143,1.1061646237807683,1585.2777376619467
2026,south_florida,South Florida,1610.68,25.257041484254422,26.0,26.0,torvik,-26.0,-26.0,1.3295121544029922,1.2591854669566234,-0.2422350783852396,-0.2582489133364143,1.082400374620243,1580.0163782288441
2026,high_point,High Point,1574.1,30.148846386908065,26.0,26.0,torvik,-26.0,-26.0,1.1495911222058015,2.0658800647544098,-0.2422350783852396,-0.2582489133364143,1.0774598417518777,1578.9225536760068
2026,ohio_state,Ohio State,1634.9,21.685107661135035,26.0,26.0,torvik,-26.0,-26.0,1.4486397487117935,0.6701473151614635,-0.2422350783852396,-0.2582489133364143,1.07743396786713,1578.916825247279
2026,clemson,Clemson,1614.89,24.45759764683848,26.0,26.0,torvik,-26.0,-26.0,1.350219304363358,1.1273512998711102,-0.2422350783852396,-0.2582489133364143,1.077120254529672,1578.8473697127836
2026,villanova,Villanova,1610.29,24.458396774824585,26.0,26.0,torvik,-26.0,-26.0,1.3275939148579696,1.1274830819519923,-0.2422350783852396,-0.2582489133364143,1.0613022491880326,1575.3452935034773
2026,mcneese,McNeese,1583.45,28.157606234389213,26.0,26.0,torvik,-26.0,-26.0,1.19557968565697,1.7375099220523529,-0.2422350783852396,-0.2582489133364143,1.0603963147623872,1575.1447213497372
2026,saint_louis,Saint Louis,1574.54,28.451656362801767,26.0,26.0,torvik,-26.0,-26.0,1.1517552898976213,1.7860009503726921,-0.2422350783852396,-0.2582489133364143,1.036992891978894,1569.9632481882222
2026,georgia,Georgia,1572.01,22.548343637198233,26.0,26.0,torvik,-26.0,-26.0,1.1393113256696583,0.8125012749723146,-0.2422350783852396,-0.2582489133364143,0.8822571657092633,1535.7050535552933
2026,dayton,Dayton,1564.55,23.545819925622943,26.0,26.0,torvik,-26.0,-26.0,1.1026188461674429,0.9769924493580919,-0.2422350783852396,-0.2582489133364143,0.881246106215579,1535.4812069120187
2026,tulsa,Tulsa,1529.81,27.0,26.0,26.0,torvik,-26.0,-26.0,0.9317479697724078,1.5466121421445234,-0.2422350783852396,-0.2582489133364143,0.8470794466570192,1527.9167736597099
2026,belmont,Belmont,1536.17,26.0,26.0,26.0,torvik,-26.0,-26.0,0.9630300300450746,1.3817047891631766,-0.2422350783852396,-0.2582489133364143,0.8442407859006839,1527.28829958309
2026,oklahoma,Oklahoma,1570.09,19.687246608985703,26.0,26.0,torvik,-26.0,-26.0,1.1298676848326268,0.34068533742698903,-0.2422350783852396,-0.2582489133364143,0.8048742264915424,1518.5726184228315
2026,texas_a_and_m,Texas A&M,1555.68,21.398334700054775,26.0,26.0,torvik,-26.0,-26.0,1.0589911929255331,0.6228563452430952,-0.2422350783852396,-0.2582489133364143,0.7975863333289928,1516.9590927785239
2026,iowa,Iowa,1549.57,21.54240235316152,26.0,26.0,torvik,-26.0,-26.0,1.028938773386855,0.6466141605671635,-0.2422350783852396,-0.2582489133364143,0.7801133119505282,1513.0905991756588
2026,ucf,UCF,1545.42,21.295373363511576,26.0,26.0,torvik,-26.0,-26.0,1.0085267372026472,0.6058772637743346,-0.2422350783852396,-0.2582489133364143,0.7597143521026585,1508.574308376985
2026,liberty,Liberty,1504.67,26.0,26.0,26.0,torvik,-26.0,-26.0,0.80809529756253,1.3817047891631766,-0.2422350783852396,-0.2582489133364143,0.7357864731629028,1503.27672162289
2026,new_mexico,New Mexico,1516.94,23.802585161499945,26.0,26.0,torvik,-26.0,-26.0,0.868446064786683,1.0193349247441992,-0.2422350783852396,-0.2582489133364143,0.7236765305569631,1500.5956034300236
2026,missouri,Missouri,1539.24,20.42846131230479,26.0,26.0,torvik,-26.0,-26.0,0.9781300182584525,0.46291709214219395,-0.2422350783852396,-0.2582489133364143,0.7169926230969011,1499.1157990681254
2026,cal_baptist,Cal Baptist,1499.14,25.14680089551628,26.0,26.0,torvik,-26.0,-26.0,0.7808956445267056,1.2410059832767109,-0.2422350783852396,-0.2582489133364143,0.6956418951548557,1494.388788628928
2026,utah_valley,Utah Valley,1491.98,25.614958312647257,26.0,26.0,torvik,-26.0,-26.0,0.745678733905276,1.3182085837143647,-0.2422350783852396,-0.2582489133364143,0.6825704477855031,1491.4947951155423
2026,saint_josephs,Saint Joseph's,1515.04,22.316248983868824,26.0,26.0,torvik,-26.0,-26.0,0.8591007952083702,0.7742271600506386,-0.2422350783852396,-0.2582489133364143,0.6803686771481102,1491.0073272963687
2026,cincinnati,Cincinnati,1541.76,18.0,26.0,26.0,torvik,-26.0,-26.0,0.990524796857056,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,0.6655982990914551,1487.7371937695768
2026,n_dakota_st,N Dakota St.,1472.87,27.09374259454239,26.0,26.0,torvik,-26.0,-26.0,0.6516849961991982,1.5620709852721126,-0.2422350783852396,-0.2582489133364143,0.6533541916249109,1485.0263717324963
2026,texas,Texas,1525.61,19.43438050179017,26.0,26.0,torvik,-26.0,-26.0,0.9110900054414016,0.2989858570306762,-0.2422350783852396,-0.2582489133364143,0.6454749288582379,1483.2819179858914
2026,hofstra,Hofstra,1491.42,24.143838293932298,26.0,26.0,torvik,-26.0,-26.0,0.742924338661142,1.0756100755102116,-0.2422350783852396,-0.2582489133364143,0.6442525948839865,1483.011295575632
2026,northern_iowa,Northern Iowa,1491.72,23.17635828895187,26.0,26.0,torvik,-26.0,-26.0,0.744399907541928,0.9160655088265093,-0.2422350783852396,-0.2582489133364143,0.6213538080979812,1477.9415478613519
2026,auburn,Auburn,1506.75,18.0,26.0,20.0,torvik,-26.0,-20.0,0.8183259084693134,0.062445965312403616,-0.2422350783852396,1.1666872129828372,0.6163058835359978,1476.8239469924006
